Site,LocalSpin
1,-0.00017736401580870523
2,-0.000661814363522838
3,-0.0013252155260850328
4,-0.0019985707775713878
5,-0.0024888482804374637
6,-0.002705818724893089
7,-0.0025702435037134323
8,-0.0021319999302185613
9,-0.0014783204409527695
10,-0.0007251151715377547
11,5.107765862478326e-6
12,0.0006009281375758871
13,0.0009765492889503857
14,0.0010797477921414237
15,0.0009004802937564128
16,0.0004705150216061741
17,-0.0001358454407425819
18,-0.000811195726625461
19,-0.001434407037897323
20,-0.0018891564260798482
21,-0.002089154187560093
22,-0.001991686410367834
23,-0.0016078837546369856
24,-0.0010004105600052412
25,-0.0002696287538732048
26,0.0004624356387416475
27,0.0010741363895316071
28,0.001466216975787739
29,0.0015767527163136582
30,0.0013918905779356514
31,0.0009495536016035218
32,0.0003321773405964625
33,-0.0003477439096663384
34,-0.0009661387344958031
35,-0.0014099560067770383
36,-0.001596152712942273
37,-0.0014860907067178583
38,-0.0010927090533662234
39,-0.00047789440205342
40,0.0002585691532028809
41,0.0009946343017618955
42,0.001607513525481088
43,0.001995228323335392
44,0.002094782697119335
45,0.0018943531783847216
46,0.001436128446218476
47,0.000807640860235908
48,0.00012548672045738937
49,-0.0004871218236438443
50,-0.0009224551627523722
51,-0.0011046913267270663
52,-0.0009995880687631244
53,-0.0006177011706971102
54,-1.2387429331369725e-5
55,0.0007288749782771215
56,0.0014935537206518937
57,0.002157068674565129
58,0.0026009690326611276
59,0.0027374002771377863
60,0.0025339249591244772
61,0.002034603939398218
62,0.0013599625411589514
63,0.0006826768423526834
64,0.00018344582853552016
