Site,LocalDensity
1,0.00032286712086728033
2,0.0014377100919972978
3,0.0037128879457213517
4,0.007640703155188035
5,0.013707229545773369
6,0.022328014050775814
7,0.033873055443209114
8,0.04853016868377907
9,0.06626780870622019
10,0.0867476655959028
11,0.10931608221928127
12,0.13303511094492992
13,0.15677325945757065
14,0.17932054526311636
15,0.199538941248967
16,0.21647546913660093
17,0.2294445885511122
18,0.23809310266932032
19,0.2424133503473886
20,0.24271336591730208
21,0.23953880061956234
22,0.2336195954235173
23,0.22575924183262136
24,0.2167756335697004
25,0.20743844928091662
26,0.19842733159466375
27,0.19033113195346218
28,0.18360728494803083
29,0.17859977798786905
30,0.17552893553861176
31,0.1744920976738415
32,0.1754520928646986
33,0.17822823397035756
34,0.1824888746409303
35,0.18776299831907384
36,0.19343412840685612
37,0.19879775407786102
38,0.20312300350635543
39,0.2057247218683302
40,0.20601869656740676
41,0.2035937471830215
42,0.19825069928830397
43,0.19000465323552887
44,0.1790750529064837
45,0.165857558061199
46,0.15088108980446474
47,0.13474920940660598
48,0.11808492401207325
49,0.10148137176710464
50,0.08547008022145715
51,0.07048758368877985
52,0.056862884471039585
53,0.04481225836968428
54,0.034443616777124604
55,0.025768041199855
56,0.018714626620505936
57,0.013147701519129954
58,0.008887819967613174
59,0.005733415455859716
60,0.0034820529586553177
61,0.0019458686746110791
62,0.0009590726833525022
63,0.00037906551601549985
64,8.689547182760027e-5
