x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
0.00013258364235382917,0.00019957136755004599,-5.7347043799192005e-8,1.446286869781874e-7,-1.3054720280581295e-6,-1.896952797451227e-6,-3.114539603609941e-7,3.0675938198305845e-7,2.3708226864736467e-7,1.038846659213087e-5,7.572080945385279e-6,4.589015274607317e-6,1.9676453185245144e-6,0.00026148217944355344,1.0051389795766818e-6,7.112458280886391e-7,1.5160317370220184e-8,7.287331873914938e-5,0.00017924244183732695,0.00012060515034129326,-5.793086654724619e-7,6.463322588081764e-8,1.4600417089335254e-7,2.744476370351842e-7,3.2582992665144864e-7,-9.447275187440174e-7,-8.078455277661326e-7,0.00023725551232723567,1.2689988879206568e-5,1.2324324471295655e-5,-2.3087483685912016e-5,-1.145286541382789e-5,2.9372965459484015e-7,7.712931904318799e-7,1.0581901535231928e-6,1.1326770748231742e-6,0.00028662746419760415,-1.9366787629633995e-6,-9.861859010965257e-7,-3.21707301276259e-7,0.0003064374648394226,-1.3788786643348962e-6,6.153291404594162e-6,-2.370279051322789e-8,-7.975184003375535e-7,-9.471409413379706e-7,6.58910465157939e-6,2.9787608732902885e-5,0.0003186935812126323,-3.370116081713165e-5,-4.572074518065953e-5,1.0792689308599235e-5,2.2751667059450086e-5,-1.1024102778179667e-5,-4.8453054294443566e-5,-4.3990104982414394e-5,-5.066167029599042e-7,0.0003263301498414515,3.1521426309531035e-7,-3.4658485413786206e-5,-1.5754558281561813e-6,-1.1481384890868885e-7,6.718838296466262e-5
0.00019957136755004604,0.0003009188290483128,-8.036263814847765e-8,1.821144481888931e-7,-1.56352900796175e-6,-2.412532672648798e-6,-4.094089537899115e-7,3.959901901129843e-7,3.065601546098169e-7,1.388105136905817e-5,1.0285561641673547e-5,6.3792192086086415e-6,2.889774467874108e-6,0.00039509132557001136,1.3135428511427171e-6,9.433402582537974e-7,1.9652787369574185e-8,0.00010954464602360227,0.00028004709472537675,0.00019284779598501128,-7.54704227919752e-7,8.37396130062852e-8,1.890144219330743e-7,3.5158932615764446e-7,4.1951698964984217e-7,-1.2186864147506498e-6,-1.0470152227988394e-6,0.0003662122040986891,1.6325179995260708e-5,1.6200619839183866e-5,-3.3124271172465894e-5,-1.7554728518585066e-5,3.2422356196441665e-7,9.587437365217588e-7,1.3490002380336036e-6,1.463619228153056e-6,0.0004392252440436129,-2.522555082150677e-6,-1.3430499787677326e-6,-4.829134542482688e-7,0.00046417216679274124,-3.802860299425061e-6,6.688605957826402e-6,2.0000505461125694e-7,-1.0140862116360627e-6,-1.214909843929872e-6,9.887708058008518e-6,4.472905626106405e-5,0.0004859702014184849,-3.824669974123491e-5,-5.774085179338427e-5,1.3353194782424404e-5,4.718236019246622e-5,-3.5188420214571483e-6,-6.39283881898964e-5,-5.967494755241623e-5,-6.314028896121472e-7,0.0004957815831007107,4.358113249148324e-7,-4.8187977658805717e-5,-2.090268559523004e-6,-1.205989774771261e-7,0.00011339757112526894
-5.734704379919231e-8,-8.036263814847741e-8,0.0007949571761247862,0.0007832330550042453,1.3500764294325928e-6,-4.789347715372922e-7,0.0007546604010047986,0.0004478895661407647,0.00029365299491937994,9.17486711443896e-7,1.5022871284966316e-6,2.036601234713236e-6,2.3692275593368343e-6,-9.546885349811921e-8,1.7557651603078496e-5,4.9542136405835406e-5,1.4283070683665029e-5,-3.322329164452652e-8,1.6988288250034155e-7,2.526991827950894e-7,0.0006758824277780236,6.477396422828932e-5,0.00015986107046020684,0.0007148207917671432,0.0005968114159752333,0.00047232163862965013,0.0005764563831516227,8.892446548967453e-8,-4.1118433583063375e-8,3.8190464536125485e-7,-5.244910688031278e-7,-6.132771954839066e-7,-1.9365591425692567e-5,-1.9705615431417835e-5,-1.5226187369100302e-5,-3.536435246502279e-6,1.442834261031895e-8,-3.3762590027754658e-6,-1.1790017963161316e-5,-1.6178156502698845e-5,-9.663696776440203e-8,-6.248494829440166e-7,-5.424952130757369e-7,2.2251552146822756e-6,0.000286965490230348,0.00037424645768761747,-3.2017905067141656e-9,-1.413765863110438e-8,-4.294584676984843e-8,2.507658221339037e-7,1.2924372624176605e-7,-3.4988045938029585e-7,3.3891125098821994e-7,3.2521113910101407e-7,-2.9237246634258527e-8,-2.0282773239835957e-7,0.00021143791049265393,-7.990074130377232e-8,9.273333931741943e-5,-3.767570978668221e-7,-7.288038876867576e-6,0.00014677994535463768,3.1539407892653995e-7
1.446286869781874e-7,1.8211444818889255e-7,0.0007832330550042445,0.0007827113342723086,6.936811088199732e-6,7.790035411361059e-6,0.0007283507241082139,0.00045716442159134834,0.0003008595299077644,-7.393889725336806e-7,1.573744606413978e-7,1.5362984322084623e-6,3.340138654104069e-6,1.844128193481041e-7,-3.274652158080898e-5,-1.7705134337685304e-5,1.4733091963521724e-5,9.077425776157257e-8,-5.012858162341258e-7,-5.358765102479533e-7,0.000632948554067251,6.670661668907567e-5,0.00016426520740996396,0.0007212371115804849,0.00060620579721056,0.0003966894476600935,0.0005164881323688372,-3.7889433682811175e-7,-1.2003622086014452e-6,-1.169469111583408e-6,4.498595670196369e-7,1.7201728519294254e-7,-1.623226273368487e-5,-2.5602157377034944e-5,-3.345296420590245e-5,-3.6917184134266285e-5,-2.2935651295999393e-7,7.238651475625974e-6,-1.7753071419112234e-7,-7.3250482409272265e-6,1.4268406028594984e-7,-1.992943787870154e-7,-6.095798931067482e-7,5.271477771681327e-6,0.00019124544833998034,0.00028613998957534526,9.625971686865772e-9,4.108932034336618e-8,-7.610425746207268e-8,1.196227041099314e-7,3.610781322930167e-7,-9.762329873202032e-7,-3.5101698503749073e-7,-1.2256611910154588e-7,5.471719168275813e-7,6.408973779272958e-7,0.00011408791244845739,5.3596887342908484e-8,1.0696159087726413e-5,6.102821101945887e-7,4.678998868795316e-6,5.420223247876881e-5,-4.842041146817897e-7
-1.3054720280581334e-6,-1.5635290079617456e-6,1.3500764294325864e-6,6.936811088199742e-6,0.00022519620851294328,0.00024149749891841908,-6.726582500223842e-6,9.31183048098454e-6,6.866124733399426e-6,0.00011280298799382249,0.000137100873376778,0.0001610052283371834,0.0001840151312815058,-1.4419234540910131e-6,6.254916334101187e-5,2.662743392884247e-5,4.0652220197001287e-7,-8.455775668412205e-7,5.313478548177776e-6,5.04458573531567e-6,-1.670509014472026e-5,1.763526546551803e-6,4.08194791843072e-6,9.933632014183704e-6,1.0567350941774165e-5,-3.697238111339422e-5,-2.7395318463925255e-5,4.452480102088296e-6,6.637627048623912e-5,8.898482399561932e-5,-9.75116384596696e-6,-9.6461135797333e-7,0.00021815742591076016,0.0001846017714814479,0.0001449905035375838,0.00010295812728755818,3.067227796897559e-6,0.00025344840088961884,0.00025565583928884744,0.00024221379353489192,-8.771194194091079e-7,1.1475838910298978e-5,2.7180861306504306e-5,0.00020558704761842816,-4.405673935249883e-5,-4.3212797004193754e-5,-9.260573407373613e-8,-3.911230328299463e-7,1.5238852018867267e-6,-7.378395856115568e-6,-1.1723726233381667e-5,4.564675532241846e-5,7.92580493141458e-7,-3.0254127264253474e-6,-1.5078354364930405e-5,-1.6311985376129132e-5,-3.8032259455843425e-5,1.4175567943402827e-7,-2.626654147713513e-6,-1.4762207987458794e-5,0.0002589012338230324,-2.4288348529008844e-5,3.5513084695015476e-6
-1.896952797451232e-6,-2.412532672648784e-6,-4.789347715372944e-7,7.790035411361069e-6,0.00024149749891841897,0.00027756455140258467,-1.2012722447021504e-5,1.2542366685590876e-5,9.405517988067343e-6,8.573412005432349e-5,0.00011178156807232618,0.000140221188305549,0.0001713897027589797,-2.483016592123074e-6,0.00011357295094236179,6.057736172305134e-5,5.721681836778132e-7,-1.1816894820463586e-6,6.957261806461843e-6,7.758821440616407e-6,-2.5759274535069047e-5,2.4670306238252126e-6,5.661036608606954e-6,1.2505121799924843e-5,1.3888091887783105e-5,-5.133106491217316e-5,-3.9780343637119806e-5,5.152945011993836e-6,4.118904813507743e-5,6.2186849258155e-5,-1.7423237531061154e-5,-1.26562440937744e-5,0.00031893250636873553,0.00027969431757222707,0.00022862308031437254,0.00017114760397132962,2.9814790310971335e-6,0.0003101735540396441,0.00034627597371336585,0.0003415107651072327,-1.977856840865875e-6,-4.227854088710132e-6,7.753489846779518e-6,0.00020532293665708867,-5.483275687565241e-5,-5.725601321373566e-5,-1.242046215054578e-7,-5.319179386088969e-7,8.743579066397818e-7,-2.9925005295601457e-6,-8.301460961079297e-6,2.299413048558394e-5,5.188102466181736e-6,1.6691767872820808e-6,-1.3361929553457036e-5,-1.7090568432226098e-5,-4.22587791724252e-5,-8.395661284978192e-7,1.5898087116849947e-5,-1.8715123960982243e-5,0.00033467814697938676,-1.866352169244053e-5,7.244261693544234e-6
-3.1145396036099434e-7,-4.0940895378991124e-7,0.0007546604010047979,0.0007283507241082135,-6.726582500223832e-6,-1.2012722447021427e-5,0.0007391985418456302,0.00040455337082066637,0.0002639072182938586,2.9687586698003146e-6,3.0215095412411994e-6,2.3029649935710397e-6,5.498512501383278e-7,-4.443588777014282e-7,9.799930528599463e-5,0.00015452672552693138,1.2716222219848095e-5,-1.8962476263230802e-7,1.019993634853352e-6,1.2410290879901042e-6,0.0006924733263337761,5.780075015687351e-5,0.000143093258042391,0.000655821374762903,0.000542597363831575,0.0005582228098803699,0.000628354847542051,6.875120902210572e-7,1.519351442347235e-6,2.3899220639211253e-6,-1.7257422790151786e-6,-1.5455556355105637e-6,-1.9513213514799117e-5,-5.822336801745808e-6,1.743931416059163e-5,5.187302488997274e-5,3.3284791630468424e-7,-1.7732316966599125e-5,-2.6056590144144228e-5,-2.555018178096246e-5,-3.9190639390002567e-7,-1.074811506265852e-6,-3.5017292822365365e-7,-2.4514281670787975e-6,0.00042054992322650245,0.0004885235486865885,-1.9429157944199818e-8,-8.39298110200468e-8,9.651404363206487e-9,3.6803603366937887e-7,-2.1135267298943822e-7,5.544136446411903e-7,1.1788829967571407e-6,8.476762131198513e-7,-7.969493701442415e-7,-1.2919336296250087e-6,0.00035332191402303063,-2.392592496586693e-7,0.0002183082937311459,-1.6230916202004138e-6,-2.2889775515883425e-5,0.0002855427657096168,1.305516965118675e-6
3.0675938198305893e-7,3.9599019011298397e-7,0.00044788956614076424,0.0004571644215913485,9.311830480984537e-6,1.2542366685590828e-5,0.0004045533708206664,0.0002774190529204759,0.00018396358960180899,-2.2496837820386947e-6,-1.4699951917410832e-6,1.305035407687611e-7,2.615845858796573e-6,4.1779426171750825e-7,-5.8011229239207814e-5,-6.243592277777317e-5,9.13084561719992e-6,1.8923019397647247e-7,-1.0271343877840867e-6,-1.1823399487718138e-6,0.00033691680642660397,4.121190514951087e-5,0.00010103764053065686,0.00042809597917688316,0.0003643153038588362,0.00017634139533508262,0.00025715622399567956,-7.292658669372554e-7,-1.9035316140197812e-6,-2.336289548228547e-6,1.3323213585594071e-6,9.823857782109654e-7,-4.311700651830031e-6,-1.7387587391109688e-5,-3.229514979357243e-5,-4.681488356095753e-5,-3.9452760335618187e-7,1.4682774534831277e-5,1.1955889337310654e-5,5.648547213101827e-6,3.504429086736729e-7,3.917155351402433e-7,-3.7023370425522e-7,5.795194481778404e-6,4.108755617312314e-5,0.0001026988030691756,1.9683291812610542e-8,8.458101794149232e-8,-7.389076814029097e-8,-1.0816615732453436e-7,4.283438398897271e-7,-1.1865442507407712e-6,-9.820130675534305e-7,-5.91378278145545e-7,9.163568178279625e-7,1.2713615836040132e-6,-6.183805985693669e-6,1.8374444095117172e-7,-5.683630521910604e-5,1.4229794325880214e-6,1.4761635653391554e-5,-3.863597471063602e-5,-1.1720416888866957e-6
2.3708226864736494e-7,3.0656015460981686e-7,0.0002936529949193796,0.0003008595299077645,6.86612473339942e-6,9.405517988067309e-6,0.00026390721829385887,0.00018396358960180885,0.00012220072257913885,-1.7698921998866302e-6,-1.2265252540538012e-6,-6.233154426994497e-8,1.7799592076455543e-6,3.24307599433354e-7,-4.2774710368102206e-5,-4.73099667442472e-5,6.083901046278511e-6,1.4607363828815502e-7,-7.918241193317396e-7,-9.160690307953583e-7,0.00021813477636151984,2.744022335821703e-5,6.720654024491687e-5,0.00028257893258293277,0.00024108155224221255,0.00010997053007303014,0.00016438402848535183,-5.596083999353564e-7,-1.4356644474996052e-6,-1.7946908021042277e-6,1.0462950823072722e-6,7.886339715640415e-7,-1.8237323447504477e-6,-1.1404959254079042e-5,-2.254242395485056e-5,-3.369226912376868e-5,-3.000101657700319e-7,1.1196984577657841e-5,9.721087997379298e-6,5.328768004127632e-6,2.73375464300787e-7,3.4313554439399406e-7,-2.3900631728173814e-7,4.173336550647455e-6,1.8989158620931444e-5,6.0389519790151195e-5,1.5173587184652168e-8,6.523320014534455e-8,-5.245827506273016e-8,-1.0342081155805601e-7,3.1192412111169625e-7,-8.704864983451403e-7,-7.715536444076717e-7,-4.7482259581938606e-7,6.933022397235154e-7,9.753132524337726e-7,-1.2533927016867414e-5,1.4572291310847558e-7,-4.492232610800026e-5,1.1034264569564393e-6,1.1513393283312817e-5,-3.372396963437831e-5,-9.133848811714807e-7
1.0388466592130868e-5,1.388105136905803e-5,9.174867114438929e-7,-7.393889725336776e-7,0.00011280298799382248,8.573412005432366e-5,2.9687586698003125e-6,-2.2496837820386934e-6,-1.7698921998866285e-6,0.0002952214515934023,0.00025413298851080095,0.00021355823680715587,0.00017628463508310454,1.5411851323951085e-5,-1.5953075710313003e-5,-1.227659585223368e-5,-1.1598413945503999e-7,6.24262515801217e-6,-4.084428727218054e-5,-5.309023647672993e-5,5.086829847689155e-6,-4.919056028934241e-7,-1.1026741450004663e-6,-1.8353671309041065e-6,-2.320140215889494e-6,7.630355868505506e-6,6.805797339816063e-6,-2.6386811761494566e-5,0.00035940299345501697,0.0003315624579237242,0.00024674585146100797,0.00030256249410672383,-3.845383024814533e-6,-1.1919554281981116e-5,-1.643895644075834e-5,-1.7602701128827436e-5,-1.1946928632133478e-5,6.175300502756551e-5,2.257302883063176e-5,7.697466972825694e-6,1.3993687208144161e-5,0.00034483872135084785,0.00036890492572620417,0.0001428499747667056,5.207337383626362e-6,7.154212124581626e-6,6.294633588984353e-7,2.7349423259508406e-6,2.3699663659891854e-7,-1.9017715022632924e-5,1.7774796909477026e-5,0.0003731987840980076,-5.6824870716170914e-5,-4.3899239641985456e-5,6.557374409028246e-5,0.00012247736284412948,1.8629146112456907e-6,8.999224731038705e-6,-7.515466707870179e-6,0.00018450601023630643,4.0641123833288424e-5,-2.5573167467374722e-6,-5.932778189265087e-5
