Site,LocalDensity
1,0.001216532409522134
2,0.005379249559585063
3,0.013599399434263578
4,0.026941460388635256
5,0.04567307318122703
6,0.06889609130445308
7,0.09465768436787561
8,0.12034122659662397
9,0.1432165968698632
10,0.16093879916042875
11,0.17199952526582132
12,0.17589387600736608
13,0.17320630802688938
14,0.16542791760469627
15,0.15469936211987995
16,0.14339286151957403
17,0.1337458187765611
18,0.12747608079374734
19,0.1255528362493714
20,0.1280546210927712
21,0.13423597503128887
22,0.14269479186786543
23,0.1516568456582019
24,0.15934465652845817
25,0.1642922510936801
26,0.16562364051657194
27,0.16319723987350057
28,0.1576169241212119
29,0.15009834561282306
30,0.14221865402059308
31,0.13560627548809448
32,0.13162030389499266
33,0.13108717336426945
34,0.13413479238156115
35,0.14016703604045855
36,0.1479749005104999
37,0.15596933695875387
38,0.1624915408643965
39,0.16614216093158135
40,0.16607231331320654
41,0.16216905779256569
42,0.1551037772056398
43,0.1462287570055531
44,0.13733321955152944
45,0.1303052328086424
46,0.12675757565742898
47,0.12769115879577944
48,0.13325559931102318
49,0.14265912619744223
50,0.15424809976139284
51,0.16574835777046362
52,0.17463211574272405
53,0.1785521972051484
54,0.17576885202527998
55,0.16549472311709623
56,0.14808642488946636
57,0.1250380297365277
58,0.09875230629063139
59,0.07211340146979887
60,0.04792508482933807
61,0.02832166678621935
62,0.014313420965742825
63,0.005665662625484221
64,0.0012816736579271194
