Site,LocalSpin
1,2.2324488024795704e-9
2,9.117584041365076e-8
3,2.0248391767582405e-7
4,8.895587895680138e-7
5,-8.67852292429222e-7
6,2.6460963908556123e-7
7,-1.3638434270824007e-7
8,-1.8284986413527604e-7
9,1.1681768091048594e-8
10,2.926981435592835e-7
11,8.330199392087012e-8
12,-2.5760272327410294e-7
13,6.749235168385104e-7
14,2.7936993956395595e-7
15,3.225642608503665e-7
16,1.6572225766953164e-6
17,-2.889966892552845e-6
18,-1.1724265883764073e-6
19,-1.2255319199730094e-6
20,-6.169868383017717e-8
21,-3.952687516403392e-7
22,-7.588832976628858e-7
23,-7.664360315084518e-7
24,2.7985400314242377e-6
25,-1.8044951536323278e-6
26,8.701720116303153e-7
27,9.350090567339991e-8
28,-3.959202338530963e-6
29,-1.7135148111332766e-6
30,4.339841841651308e-6
31,2.7892923412524647e-6
32,1.7019330067409834e-6
33,4.462604930767996e-6
34,2.4389029263978517e-6
35,2.990810222801898e-6
36,-6.203822560570451e-6
37,-6.792292182564589e-6
38,-5.362169618750537e-7
39,-1.205348794216764e-6
40,5.506589952081698e-6
41,-1.1482957019174098e-6
42,3.304674317669527e-6
43,-2.392188186017036e-6
44,-5.257247726787225e-7
45,-6.542153738984216e-7
46,1.9688952790141375e-7
47,2.5861138302138795e-7
48,-1.4053053184338173e-7
49,7.614342374765538e-8
50,-1.776719982967339e-7
51,-1.4147654583585953e-7
52,-1.930770980315211e-7
53,-1.9281171629688062e-7
54,-7.934783027629399e-8
55,2.993478310575375e-8
56,-1.7012206766994713e-8
57,-4.795206073832946e-8
58,4.814051822951671e-8
59,-1.7482892479785323e-8
60,-3.165379081582281e-8
61,5.485948099257573e-9
62,-1.0101005726337762e-8
63,1.814028261771266e-8
64,-2.6952871854082536e-9
