Site,LocalSpin
1,0.0028270597885793024
2,0.010490463922345265
3,0.02080885607203051
4,0.03094587466796032
5,0.03828051882828094
6,0.04111767333467272
7,0.03902343555421879
8,0.03273485571341665
9,0.02378260190808216
10,0.013997963085609615
11,0.005097343531291171
12,-0.001600989939053608
13,-0.0052925609975036
14,-0.005716785659387738
15,-0.003106116001174893
16,0.0018846386616887157
17,0.00828018521570089
18,0.014924367183926894
19,0.020667169814746693
20,0.024579651351320043
21,0.02614777188753252
22,0.025379535738399135
23,0.022777861834377706
24,0.01917710005030898
25,0.015495808377133095
26,0.012490318412982197
27,0.010588909758891955
28,0.009848119229490752
29,0.010022170509557421
30,0.010698755265201663
31,0.011443701518659548
32,0.01191333362938977
33,0.011921062048115575
34,0.01146552259639665
35,0.010730868177909181
36,0.010059145800891015
37,0.00988395240290369
38,0.010618171085162468
39,0.012509143763405317
40,0.01550247966232039
41,0.019172178105168757
42,0.022763895181444713
43,0.025360384598893258
44,0.026127752560681408
45,0.02456278055875481
46,0.02065640309009475
47,0.014921123531057874
48,0.008284498643811807
49,0.0018951798660950827
50,-0.0030910629567144662
51,-0.005698599961851545
52,-0.005272024807862591
53,-0.001577200187793425
54,0.005124160422994056
55,0.014031645150910443
56,0.023823805743462757
57,0.03278405497647756
58,0.03907702381277443
59,0.041171953574003675
60,0.0383293522845559
61,0.030984631919429895
62,0.02083444200579971
63,0.010503212188192185
64,0.002830471913840878
