Site,LocalDensity
1,0.4682707980162102
2,0.4161167598049659
3,0.15995895134997007
4,0.050577271908446554
5,0.15996211042981415
6,0.4161170470252577
7,0.12588965468266922
8,0.12589221783303908
9,0.5311394211600989
10,0.5191514375511198
11,0.47922257498535414
12,0.4792196956523613
13,0.5191505001871484
14,0.2218515760279018
15,0.22185086433745987
16,0.5311369327251433
17,0.469668327350971
18,0.4696667416475499
19,0.46966765082223816
20,0.46967410573521917
21,0.16627926145725694
22,0.16628306527800776
23,0.4682701450942802
24,0.4792197014869282
25,0.5191497654364715
26,0.5191533181253379
27,0.4792241446764776
28,0.22185089798148763
29,0.22185232825299317
30,0.05057838319940058
31,0.1599648121215657
32,0.41611808688961655
33,0.41611949462550735
34,0.15996372915767607
35,0.12589455221332654
36,0.12589367477071345
