nohup: ignoring input
J = 0.0
After sweep 21 energy=-35.23785413210279  maxlinkdim=1400 maxerr=7.42E-06 time=52.442
After sweep 22 energy=-35.23790443034123  maxlinkdim=1500 maxerr=6.07E-06 time=59.542
After sweep 23 energy=-35.23794236754629  maxlinkdim=1600 maxerr=5.00E-06 time=64.388
After sweep 24 energy=-35.23797107333455  maxlinkdim=1700 maxerr=4.12E-06 time=84.781
After sweep 25 energy=-35.23799333807518  maxlinkdim=1800 maxerr=3.41E-06 time=133.028
After sweep 26 energy=-35.23801067327935  maxlinkdim=1900 maxerr=2.85E-06 time=144.291
After sweep 27 energy=-35.238024878734215  maxlinkdim=2000 maxerr=2.38E-06 time=153.824
After sweep 28 energy=-35.2380249355392  maxlinkdim=2000 maxerr=2.38E-06 time=168.953
After sweep 29 energy=-35.238024925119  maxlinkdim=2000 maxerr=2.39E-06 time=162.366
After sweep 30 energy=-35.23802492463028  maxlinkdim=2000 maxerr=2.39E-06 time=156.420
Finished calculating correlation func. Starting to calculate spingap
After sweep 1 energy=-29.812392462345276  maxlinkdim=10 maxerr=1.26E-02 time=6.496
After sweep 2 energy=-32.20938518388964  maxlinkdim=20 maxerr=3.79E-03 time=9.856
After sweep 3 energy=-33.35961868165252  maxlinkdim=40 maxerr=2.47E-03 time=6.564
After sweep 4 energy=-34.06312334593537  maxlinkdim=75 maxerr=1.32E-03 time=5.343
After sweep 5 energy=-34.46154716416472  maxlinkdim=100 maxerr=1.69E-03 time=5.771
After sweep 6 energy=-34.7387965535565  maxlinkdim=150 maxerr=1.12E-03 time=6.451
After sweep 7 energy=-34.85535357244804  maxlinkdim=200 maxerr=5.67E-04 time=7.128
After sweep 8 energy=-34.901844534031184  maxlinkdim=250 maxerr=3.43E-04 time=8.186
After sweep 9 energy=-34.91756871807062  maxlinkdim=300 maxerr=2.31E-04 time=8.501
After sweep 10 energy=-34.923970906957294  maxlinkdim=350 maxerr=1.73E-04 time=9.219
After sweep 11 energy=-34.92772954101394  maxlinkdim=400 maxerr=1.46E-04 time=10.235
After sweep 12 energy=-34.93159362151508  maxlinkdim=500 maxerr=8.79E-05 time=11.815
After sweep 13 energy=-34.93337199336967  maxlinkdim=600 maxerr=5.72E-05 time=14.604
After sweep 14 energy=-34.934302906939344  maxlinkdim=700 maxerr=3.87E-05 time=29.654
After sweep 15 energy=-34.934869769405665  maxlinkdim=800 maxerr=2.75E-05 time=33.081
After sweep 16 energy=-34.93522511623319  maxlinkdim=900 maxerr=2.07E-05 time=41.335
After sweep 17 energy=-34.93545964477092  maxlinkdim=1000 maxerr=1.59E-05 time=50.008
After sweep 18 energy=-34.935618082648716  maxlinkdim=1100 maxerr=1.24E-05 time=60.942
After sweep 19 energy=-34.935724467290825  maxlinkdim=1200 maxerr=9.72E-06 time=65.515
After sweep 20 energy=-34.935800953336425  maxlinkdim=1300 maxerr=7.70E-06 time=79.102
After sweep 21 energy=-34.935856420627076  maxlinkdim=1400 maxerr=6.11E-06 time=90.758
After sweep 22 energy=-34.93589749710902  maxlinkdim=1500 maxerr=4.90E-06 time=98.272
After sweep 23 energy=-34.93592838102639  maxlinkdim=1600 maxerr=3.94E-06 time=101.728
After sweep 24 energy=-34.9359518019958  maxlinkdim=1700 maxerr=3.20E-06 time=116.979
After sweep 25 energy=-34.935969498813094  maxlinkdim=1800 maxerr=2.63E-06 time=136.427
After sweep 26 energy=-34.935983467533504  maxlinkdim=1900 maxerr=2.17E-06 time=145.010
After sweep 27 energy=-34.935994468508156  maxlinkdim=2000 maxerr=1.81E-06 time=162.046
After sweep 28 energy=-34.93599450520839  maxlinkdim=2000 maxerr=1.82E-06 time=157.800
After sweep 29 energy=-34.93599451468969  maxlinkdim=2000 maxerr=1.82E-06 time=168.254
After sweep 30 energy=-34.935994514129376  maxlinkdim=2000 maxerr=1.82E-06 time=166.283
J = 2.1
After sweep 1 energy=-27.405091860439782  maxlinkdim=10 maxerr=2.24E-02 time=6.535
After sweep 2 energy=-32.166581278751465  maxlinkdim=20 maxerr=2.06E-02 time=9.699
After sweep 3 energy=-34.20434344874783  maxlinkdim=40 maxerr=3.33E-03 time=12.519
After sweep 4 energy=-35.14036643990598  maxlinkdim=75 maxerr=1.20E-03 time=14.382
After sweep 5 energy=-35.31046197586072  maxlinkdim=100 maxerr=1.51E-03 time=16.949
After sweep 6 energy=-35.38162063949741  maxlinkdim=150 maxerr=6.56E-04 time=17.221
After sweep 7 energy=-35.41834038840748  maxlinkdim=200 maxerr=4.06E-04 time=17.864
After sweep 8 energy=-35.438779038106865  maxlinkdim=250 maxerr=3.43E-04 time=19.453
After sweep 9 energy=-35.45049537017258  maxlinkdim=300 maxerr=2.84E-04 time=19.823
After sweep 10 energy=-35.4566464585233  maxlinkdim=350 maxerr=2.38E-04 time=20.632
After sweep 11 energy=-35.4601633268513  maxlinkdim=400 maxerr=1.77E-04 time=21.517
After sweep 12 energy=-35.464057124133106  maxlinkdim=500 maxerr=1.36E-04 time=24.856
After sweep 13 energy=-35.46608157602071  maxlinkdim=600 maxerr=1.02E-04 time=27.507
After sweep 14 energy=-35.467393631028315  maxlinkdim=700 maxerr=6.72E-05 time=31.588
After sweep 15 energy=-35.468254134566635  maxlinkdim=800 maxerr=4.31E-05 time=37.301
After sweep 16 energy=-35.46879336176787  maxlinkdim=900 maxerr=2.87E-05 time=43.325
After sweep 17 energy=-35.46912199123186  maxlinkdim=1000 maxerr=2.09E-05 time=46.344
After sweep 18 energy=-35.46934422032766  maxlinkdim=1100 maxerr=1.58E-05 time=55.814
After sweep 19 energy=-35.46949946734278  maxlinkdim=1200 maxerr=1.21E-05 time=62.927
After sweep 20 energy=-35.469604031712414  maxlinkdim=1300 maxerr=9.64E-06 time=74.593
After sweep 21 energy=-35.469677131495004  maxlinkdim=1400 maxerr=7.65E-06 time=88.485
After sweep 22 energy=-35.46972949340185  maxlinkdim=1500 maxerr=6.27E-06 time=95.197
After sweep 23 energy=-35.46976860547646  maxlinkdim=1600 maxerr=5.15E-06 time=109.580
After sweep 24 energy=-35.469798254595176  maxlinkdim=1700 maxerr=4.27E-06 time=123.315
After sweep 25 energy=-35.46982101681825  maxlinkdim=1800 maxerr=3.54E-06 time=130.823
After sweep 26 energy=-35.46983887884923  maxlinkdim=1900 maxerr=2.95E-06 time=148.166
After sweep 27 energy=-35.469853604799496  maxlinkdim=2000 maxerr=2.48E-06 time=150.737
After sweep 28 energy=-35.46985370927583  maxlinkdim=2000 maxerr=2.49E-06 time=170.585
After sweep 29 energy=-35.46985370576326  maxlinkdim=2000 maxerr=2.49E-06 time=158.910
After sweep 30 energy=-35.469853705001256  maxlinkdim=2000 maxerr=2.49E-06 time=152.950
Finished calculating correlation func. Starting to calculate spingap
After sweep 1 energy=-27.90158885824919  maxlinkdim=10 maxerr=1.17E-02 time=4.943
After sweep 2 energy=-32.121803954967625  maxlinkdim=20 maxerr=9.89E-03 time=3.580
After sweep 3 energy=-33.78613233442469  maxlinkdim=40 maxerr=1.97E-03 time=3.784
After sweep 4 energy=-34.532863468790985  maxlinkdim=75 maxerr=1.13E-03 time=4.605
After sweep 5 energy=-34.86220313258713  maxlinkdim=100 maxerr=8.23E-04 time=4.927
After sweep 6 energy=-35.032181392533396  maxlinkdim=150 maxerr=5.72E-04 time=5.546
After sweep 7 energy=-35.102451404160796  maxlinkdim=200 maxerr=4.37E-04 time=6.334
After sweep 8 energy=-35.1304793216977  maxlinkdim=250 maxerr=3.26E-04 time=7.854
After sweep 9 energy=-35.14148990437407  maxlinkdim=300 maxerr=2.36E-04 time=8.493
After sweep 10 energy=-35.14726969302551  maxlinkdim=350 maxerr=1.82E-04 time=8.763
After sweep 11 energy=-35.1510150514292  maxlinkdim=400 maxerr=1.49E-04 time=9.545
After sweep 12 energy=-35.15496352607961  maxlinkdim=500 maxerr=9.17E-05 time=11.576
After sweep 13 energy=-35.156793497785245  maxlinkdim=600 maxerr=5.92E-05 time=12.679
After sweep 14 energy=-35.157758228154606  maxlinkdim=700 maxerr=4.05E-05 time=16.079
After sweep 15 energy=-35.15834487828782  maxlinkdim=800 maxerr=2.89E-05 time=31.973
After sweep 16 energy=-35.15871680899735  maxlinkdim=900 maxerr=2.17E-05 time=40.745
After sweep 17 energy=-35.15896209687687  maxlinkdim=1000 maxerr=1.68E-05 time=43.838
After sweep 18 energy=-35.15912682175166  maxlinkdim=1100 maxerr=1.31E-05 time=60.709
After sweep 19 energy=-35.15923856166695  maxlinkdim=1200 maxerr=1.02E-05 time=65.046
After sweep 20 energy=-35.15931818667186  maxlinkdim=1300 maxerr=8.11E-06 time=78.874
After sweep 21 energy=-35.159376424897275  maxlinkdim=1400 maxerr=6.44E-06 time=86.807
After sweep 22 energy=-35.159419636741376  maxlinkdim=1500 maxerr=5.16E-06 time=96.389
After sweep 23 energy=-35.1594520996053  maxlinkdim=1600 maxerr=4.16E-06 time=110.360
After sweep 24 energy=-35.159476795703604  maxlinkdim=1700 maxerr=3.38E-06 time=128.396
After sweep 25 energy=-35.15949541336649  maxlinkdim=1800 maxerr=2.78E-06 time=123.341
After sweep 26 energy=-35.15951018907453  maxlinkdim=1900 maxerr=2.30E-06 time=87.709
After sweep 27 energy=-35.159521801113705  maxlinkdim=2000 maxerr=1.92E-06 time=96.402
After sweep 28 energy=-35.15952181905216  maxlinkdim=2000 maxerr=1.93E-06 time=98.760
After sweep 29 energy=-35.15952181846256  maxlinkdim=2000 maxerr=1.93E-06 time=99.948
After sweep 30 energy=-35.1595218183035  maxlinkdim=2000 maxerr=1.93E-06 time=98.755
J = 2.2
After sweep 1 energy=-29.307794957528785  maxlinkdim=10 maxerr=9.75E-03 time=2.835
After sweep 2 energy=-32.86135512449313  maxlinkdim=20 maxerr=6.84E-03 time=3.324
After sweep 3 energy=-34.35729350520007  maxlinkdim=40 maxerr=1.79E-03 time=4.758
After sweep 4 energy=-35.10765495156351  maxlinkdim=75 maxerr=1.47E-03 time=5.661
After sweep 5 energy=-35.60401530785705  maxlinkdim=100 maxerr=1.78E-03 time=6.367
After sweep 6 energy=-35.82808640404323  maxlinkdim=150 maxerr=7.53E-04 time=7.295
After sweep 7 energy=-35.8857748850739  maxlinkdim=200 maxerr=5.05E-04 time=7.880
After sweep 8 energy=-35.91045307925812  maxlinkdim=250 maxerr=3.47E-04 time=8.207
After sweep 9 energy=-35.92263575978007  maxlinkdim=300 maxerr=2.93E-04 time=10.234
After sweep 10 energy=-35.92898946106678  maxlinkdim=350 maxerr=2.49E-04 time=10.027
After sweep 11 energy=-35.93271255295734  maxlinkdim=400 maxerr=1.87E-04 time=11.408
After sweep 12 energy=-35.936745546733796  maxlinkdim=500 maxerr=1.40E-04 time=12.989
After sweep 13 energy=-35.93883947706362  maxlinkdim=600 maxerr=1.07E-04 time=14.476
After sweep 14 energy=-35.9402186520549  maxlinkdim=700 maxerr=7.04E-05 time=17.844
After sweep 15 energy=-35.94110967575431  maxlinkdim=800 maxerr=4.57E-05 time=21.928
After sweep 16 energy=-35.94167190356434  maxlinkdim=900 maxerr=3.07E-05 time=24.242
After sweep 17 energy=-35.94202237619625  maxlinkdim=1000 maxerr=2.25E-05 time=29.163
After sweep 18 energy=-35.942253775863506  maxlinkdim=1100 maxerr=1.68E-05 time=35.019
After sweep 19 energy=-35.94241706254663  maxlinkdim=1200 maxerr=1.29E-05 time=39.068
After sweep 20 energy=-35.94252784321453  maxlinkdim=1300 maxerr=1.02E-05 time=46.457
After sweep 21 energy=-35.942607517798486  maxlinkdim=1400 maxerr=8.07E-06 time=49.765
After sweep 22 energy=-35.94266333084483  maxlinkdim=1500 maxerr=6.55E-06 time=58.827
After sweep 23 energy=-35.94270481572098  maxlinkdim=1600 maxerr=5.47E-06 time=108.508
After sweep 24 energy=-35.94273644199026  maxlinkdim=1700 maxerr=4.54E-06 time=119.821
After sweep 25 energy=-35.94276057986136  maxlinkdim=1800 maxerr=3.78E-06 time=126.979
After sweep 26 energy=-35.94277980256011  maxlinkdim=1900 maxerr=3.18E-06 time=140.209
After sweep 27 energy=-35.94279499834614  maxlinkdim=2000 maxerr=2.68E-06 time=156.601
After sweep 28 energy=-35.942795216536034  maxlinkdim=2000 maxerr=2.69E-06 time=165.277
After sweep 29 energy=-35.942795213087486  maxlinkdim=2000 maxerr=2.69E-06 time=163.550
After sweep 30 energy=-35.94279520596243  maxlinkdim=2000 maxerr=2.69E-06 time=164.839
Finished calculating correlation func. Starting to calculate spingap
After sweep 1 energy=-28.16371226950623  maxlinkdim=10 maxerr=6.19E-03 time=5.659
After sweep 2 energy=-32.715707596689995  maxlinkdim=20 maxerr=4.59E-03 time=4.189
After sweep 3 energy=-34.2980353467729  maxlinkdim=40 maxerr=3.08E-03 time=3.863
After sweep 4 energy=-35.02523984232928  maxlinkdim=75 maxerr=1.64E-03 time=4.809
After sweep 5 energy=-35.301877397198055  maxlinkdim=100 maxerr=1.36E-03 time=5.083
After sweep 6 energy=-35.46204670381931  maxlinkdim=150 maxerr=8.63E-04 time=5.675
After sweep 7 energy=-35.541762073373214  maxlinkdim=200 maxerr=5.00E-04 time=6.427
After sweep 8 energy=-35.581303032152476  maxlinkdim=250 maxerr=3.50E-04 time=7.307
After sweep 9 energy=-35.59554184353011  maxlinkdim=300 maxerr=2.43E-04 time=7.570
After sweep 10 energy=-35.601889695457956  maxlinkdim=350 maxerr=1.83E-04 time=8.518
After sweep 11 energy=-35.60582536871314  maxlinkdim=400 maxerr=1.55E-04 time=9.351
After sweep 12 energy=-35.610012484465585  maxlinkdim=500 maxerr=9.67E-05 time=10.908
After sweep 13 energy=-35.611957621813325  maxlinkdim=600 maxerr=6.41E-05 time=12.531
After sweep 14 energy=-35.61299370660083  maxlinkdim=700 maxerr=4.42E-05 time=17.688
After sweep 15 energy=-35.61362478012708  maxlinkdim=800 maxerr=3.17E-05 time=35.093
After sweep 16 energy=-35.61402429767293  maxlinkdim=900 maxerr=2.39E-05 time=44.122
After sweep 17 energy=-35.61429166940824  maxlinkdim=1000 maxerr=1.85E-05 time=58.230
After sweep 18 energy=-35.614471352191146  maxlinkdim=1100 maxerr=1.44E-05 time=54.543
After sweep 19 energy=-35.61459460210368  maxlinkdim=1200 maxerr=1.13E-05 time=70.130
After sweep 20 energy=-35.61468065362582  maxlinkdim=1300 maxerr=8.97E-06 time=52.199
After sweep 21 energy=-35.61474471088003  maxlinkdim=1400 maxerr=7.13E-06 time=52.317
After sweep 22 energy=-35.614791860853884  maxlinkdim=1500 maxerr=5.72E-06 time=81.933
After sweep 23 energy=-35.61482769958275  maxlinkdim=1600 maxerr=4.64E-06 time=100.046
After sweep 24 energy=-35.614855072697594  maxlinkdim=1700 maxerr=3.76E-06 time=100.728
After sweep 25 energy=-35.61487588280833  maxlinkdim=1800 maxerr=3.11E-06 time=141.776
After sweep 26 energy=-35.614892245236696  maxlinkdim=1900 maxerr=2.57E-06 time=219.254
After sweep 27 energy=-35.61490512382044  maxlinkdim=2000 maxerr=2.14E-06 time=296.542
After sweep 28 energy=-35.61490520645918  maxlinkdim=2000 maxerr=2.16E-06 time=259.664
After sweep 29 energy=-35.61490521484321  maxlinkdim=2000 maxerr=2.16E-06 time=210.006
After sweep 30 energy=-35.61490521477307  maxlinkdim=2000 maxerr=2.16E-06 time=185.024
J = 2.3
After sweep 1 energy=-29.526007292271373  maxlinkdim=10 maxerr=8.10E-03 time=70.171
After sweep 2 energy=-32.890428085172495  maxlinkdim=20 maxerr=4.39E-03 time=17.934
After sweep 3 energy=-34.74071437579008  maxlinkdim=40 maxerr=2.64E-03 time=5.352
After sweep 4 energy=-35.69403317882007  maxlinkdim=75 maxerr=1.08E-03 time=6.550
After sweep 5 energy=-36.13568446267191  maxlinkdim=100 maxerr=1.34E-03 time=7.822
After sweep 6 energy=-36.31592327035403  maxlinkdim=150 maxerr=9.42E-04 time=7.752
After sweep 7 energy=-36.37075706894238  maxlinkdim=200 maxerr=5.68E-04 time=9.164
After sweep 8 energy=-36.39498939331294  maxlinkdim=250 maxerr=3.65E-04 time=11.264
After sweep 9 energy=-36.40726214717114  maxlinkdim=300 maxerr=3.02E-04 time=12.017
After sweep 10 energy=-36.413814323051675  maxlinkdim=350 maxerr=2.59E-04 time=11.932
After sweep 11 energy=-36.41772050884611  maxlinkdim=400 maxerr=1.94E-04 time=13.352
After sweep 12 energy=-36.42190111348236  maxlinkdim=500 maxerr=1.46E-04 time=16.496
After sweep 13 energy=-36.42406567092841  maxlinkdim=600 maxerr=1.11E-04 time=20.978
After sweep 14 energy=-36.425508753924106  maxlinkdim=700 maxerr=7.34E-05 time=23.460
After sweep 15 energy=-36.42642495619615  maxlinkdim=800 maxerr=4.87E-05 time=26.201
After sweep 16 energy=-36.4270008632581  maxlinkdim=900 maxerr=3.28E-05 time=30.811
After sweep 17 energy=-36.427367211371056  maxlinkdim=1000 maxerr=2.38E-05 time=34.003
After sweep 18 energy=-36.42761331795189  maxlinkdim=1100 maxerr=1.79E-05 time=39.094
After sweep 19 energy=-36.42778501079849  maxlinkdim=1200 maxerr=1.37E-05 time=44.708
After sweep 20 energy=-36.42790267408198  maxlinkdim=1300 maxerr=1.08E-05 time=49.438
After sweep 21 energy=-36.42798697855974  maxlinkdim=1400 maxerr=8.44E-06 time=79.500
After sweep 22 energy=-36.42804583014001  maxlinkdim=1500 maxerr=6.90E-06 time=63.722
After sweep 23 energy=-36.42809040557061  maxlinkdim=1600 maxerr=5.76E-06 time=69.898
After sweep 24 energy=-36.42812339733488  maxlinkdim=1700 maxerr=4.83E-06 time=75.275
After sweep 25 energy=-36.42814914043107  maxlinkdim=1800 maxerr=4.04E-06 time=84.147
After sweep 26 energy=-36.428169248104815  maxlinkdim=1900 maxerr=3.40E-06 time=94.443
After sweep 27 energy=-36.428185276801656  maxlinkdim=2000 maxerr=2.86E-06 time=102.498
After sweep 28 energy=-36.42818530720256  maxlinkdim=2000 maxerr=2.87E-06 time=102.631
After sweep 29 energy=-36.428185307349224  maxlinkdim=2000 maxerr=2.88E-06 time=100.126
After sweep 30 energy=-36.428185307950365  maxlinkdim=2000 maxerr=2.88E-06 time=100.054
Finished calculating correlation func. Starting to calculate spingap
After sweep 1 energy=-28.701873407634075  maxlinkdim=10 maxerr=1.14E-02 time=2.688
After sweep 2 energy=-33.077358530430786  maxlinkdim=20 maxerr=2.20E-03 time=3.227
After sweep 3 energy=-34.87089470052467  maxlinkdim=40 maxerr=2.77E-03 time=4.643
After sweep 4 energy=-35.54709143976163  maxlinkdim=75 maxerr=1.54E-03 time=5.180
After sweep 5 energy=-35.81847852428169  maxlinkdim=100 maxerr=1.97E-03 time=6.194
After sweep 6 energy=-35.965360459513604  maxlinkdim=150 maxerr=6.82E-04 time=7.152
After sweep 7 energy=-36.025330667002166  maxlinkdim=200 maxerr=5.11E-04 time=7.389
After sweep 8 energy=-36.05084696580371  maxlinkdim=250 maxerr=3.65E-04 time=8.595
After sweep 9 energy=-36.06173504160304  maxlinkdim=300 maxerr=2.57E-04 time=9.505
After sweep 10 energy=-36.067852326626465  maxlinkdim=350 maxerr=1.94E-04 time=10.815
After sweep 11 energy=-36.07177064643921  maxlinkdim=400 maxerr=1.61E-04 time=10.846
After sweep 12 energy=-36.076137328791916  maxlinkdim=500 maxerr=1.02E-04 time=13.628
After sweep 13 energy=-36.07819316766339  maxlinkdim=600 maxerr=6.78E-05 time=15.218
After sweep 14 energy=-36.07929943826377  maxlinkdim=700 maxerr=4.77E-05 time=16.676
After sweep 15 energy=-36.07997077370229  maxlinkdim=800 maxerr=3.46E-05 time=20.212
After sweep 16 energy=-36.080398482822076  maxlinkdim=900 maxerr=2.60E-05 time=24.344
After sweep 17 energy=-36.08068720995128  maxlinkdim=1000 maxerr=2.02E-05 time=28.457
After sweep 18 energy=-36.08088223891301  maxlinkdim=1100 maxerr=1.58E-05 time=31.975
After sweep 19 energy=-36.08101602411832  maxlinkdim=1200 maxerr=1.24E-05 time=38.770
After sweep 20 energy=-36.08111044707854  maxlinkdim=1300 maxerr=9.84E-06 time=44.516
After sweep 21 energy=-36.0811795052968  maxlinkdim=1400 maxerr=7.84E-06 time=48.041
After sweep 22 energy=-36.08123105832829  maxlinkdim=1500 maxerr=6.30E-06 time=58.267
After sweep 23 energy=-36.08127031450149  maxlinkdim=1600 maxerr=5.12E-06 time=71.369
After sweep 24 energy=-36.08130025044216  maxlinkdim=1700 maxerr=4.17E-06 time=72.507
After sweep 25 energy=-36.08132312498751  maxlinkdim=1800 maxerr=3.44E-06 time=78.974
After sweep 26 energy=-36.08134120530794  maxlinkdim=1900 maxerr=2.85E-06 time=89.011
After sweep 27 energy=-36.08135541875443  maxlinkdim=2000 maxerr=2.37E-06 time=95.272
After sweep 28 energy=-36.08135549975988  maxlinkdim=2000 maxerr=2.39E-06 time=95.105
After sweep 29 energy=-36.081355499668085  maxlinkdim=2000 maxerr=2.39E-06 time=94.573
After sweep 30 energy=-36.08135549950106  maxlinkdim=2000 maxerr=2.39E-06 time=99.279
J = 2.4
After sweep 1 energy=-28.158226286305677  maxlinkdim=10 maxerr=1.49E-02 time=2.827
After sweep 2 energy=-33.302018941733024  maxlinkdim=20 maxerr=2.10E-02 time=4.199
After sweep 3 energy=-35.089372894774215  maxlinkdim=40 maxerr=2.92E-03 time=4.027
After sweep 4 energy=-36.13475993193025  maxlinkdim=75 maxerr=1.08E-03 time=5.561
After sweep 5 energy=-36.633748770339686  maxlinkdim=100 maxerr=1.76E-03 time=6.283
After sweep 6 energy=-36.80952785095149  maxlinkdim=150 maxerr=8.96E-04 time=6.479
After sweep 7 energy=-36.86939219710567  maxlinkdim=200 maxerr=5.65E-04 time=7.423
After sweep 8 energy=-36.892324312362106  maxlinkdim=250 maxerr=3.82E-04 time=8.143
After sweep 9 energy=-36.90439257484647  maxlinkdim=300 maxerr=3.16E-04 time=9.170
After sweep 10 energy=-36.911146498845376  maxlinkdim=350 maxerr=2.69E-04 time=10.359
After sweep 11 energy=-36.91517908613225  maxlinkdim=400 maxerr=2.03E-04 time=11.294
After sweep 12 energy=-36.919510964293906  maxlinkdim=500 maxerr=1.51E-04 time=13.011
After sweep 13 energy=-36.92177621017448  maxlinkdim=600 maxerr=1.15E-04 time=14.350
After sweep 14 energy=-36.92325515649396  maxlinkdim=700 maxerr=7.69E-05 time=18.213
After sweep 15 energy=-36.92419527063261  maxlinkdim=800 maxerr=5.15E-05 time=20.246
After sweep 16 energy=-36.92479648198044  maxlinkdim=900 maxerr=3.45E-05 time=23.818
After sweep 17 energy=-36.925179976897695  maxlinkdim=1000 maxerr=2.52E-05 time=28.056
After sweep 18 energy=-36.92543716457606  maxlinkdim=1100 maxerr=1.90E-05 time=33.628
After sweep 19 energy=-36.92561434627913  maxlinkdim=1200 maxerr=1.46E-05 time=37.568
After sweep 20 energy=-36.9257382875728  maxlinkdim=1300 maxerr=1.13E-05 time=44.158
After sweep 21 energy=-36.92582545413818  maxlinkdim=1400 maxerr=8.82E-06 time=50.380
After sweep 22 energy=-36.925888477818425  maxlinkdim=1500 maxerr=7.22E-06 time=58.372
After sweep 23 energy=-36.925935001557434  maxlinkdim=1600 maxerr=6.04E-06 time=63.954
After sweep 24 energy=-36.9259696785522  maxlinkdim=1700 maxerr=5.06E-06 time=67.856
After sweep 25 energy=-36.92599672504762  maxlinkdim=1800 maxerr=4.26E-06 time=77.657
After sweep 26 energy=-36.92601781612113  maxlinkdim=1900 maxerr=3.59E-06 time=84.417
After sweep 27 energy=-36.92603495749232  maxlinkdim=2000 maxerr=3.04E-06 time=93.155
After sweep 28 energy=-36.92603499699627  maxlinkdim=2000 maxerr=3.05E-06 time=96.208
After sweep 29 energy=-36.92603500269065  maxlinkdim=2000 maxerr=3.06E-06 time=96.382
After sweep 30 energy=-36.926034983137704  maxlinkdim=2000 maxerr=3.06E-06 time=96.381
Finished calculating correlation func. Starting to calculate spingap
After sweep 1 energy=-28.129472429272  maxlinkdim=10 maxerr=1.03E-02 time=2.436
After sweep 2 energy=-32.401675548872404  maxlinkdim=20 maxerr=7.99E-03 time=3.063
After sweep 3 energy=-34.60476999411899  maxlinkdim=40 maxerr=1.58E-03 time=4.637
After sweep 4 energy=-35.66957030926102  maxlinkdim=75 maxerr=1.34E-03 time=4.501
After sweep 5 energy=-36.0655222086592  maxlinkdim=100 maxerr=1.35E-03 time=5.930
After sweep 6 energy=-36.3171358317887  maxlinkdim=150 maxerr=1.18E-03 time=7.852
After sweep 7 energy=-36.46538613600892  maxlinkdim=200 maxerr=6.86E-04 time=7.820
After sweep 8 energy=-36.51989943972564  maxlinkdim=250 maxerr=4.67E-04 time=8.384
After sweep 9 energy=-36.53689579819587  maxlinkdim=300 maxerr=2.84E-04 time=9.258
After sweep 10 energy=-36.544264082271546  maxlinkdim=350 maxerr=2.17E-04 time=10.437
After sweep 11 energy=-36.54859494062504  maxlinkdim=400 maxerr=1.69E-04 time=10.524
After sweep 12 energy=-36.55321193861722  maxlinkdim=500 maxerr=1.08E-04 time=13.142
After sweep 13 energy=-36.555404453625556  maxlinkdim=600 maxerr=7.24E-05 time=14.021
After sweep 14 energy=-36.556582910355516  maxlinkdim=700 maxerr=5.15E-05 time=18.346
After sweep 15 energy=-36.55729543763284  maxlinkdim=800 maxerr=3.76E-05 time=20.735
After sweep 16 energy=-36.55775110797691  maxlinkdim=900 maxerr=2.83E-05 time=23.994
After sweep 17 energy=-36.5580584266569  maxlinkdim=1000 maxerr=2.18E-05 time=27.591
After sweep 18 energy=-36.5582679454016  maxlinkdim=1100 maxerr=1.71E-05 time=32.359
After sweep 19 energy=-36.558413137054494  maxlinkdim=1200 maxerr=1.34E-05 time=39.427
After sweep 20 energy=-36.558515166201744  maxlinkdim=1300 maxerr=1.07E-05 time=43.505
After sweep 21 energy=-36.558589360116606  maxlinkdim=1400 maxerr=8.56E-06 time=49.889
After sweep 22 energy=-36.558645563682326  maxlinkdim=1500 maxerr=6.90E-06 time=59.015
After sweep 23 energy=-36.558688087672316  maxlinkdim=1600 maxerr=5.60E-06 time=66.918
After sweep 24 energy=-36.55872067364258  maxlinkdim=1700 maxerr=4.57E-06 time=70.865
After sweep 25 energy=-36.55874563004375  maxlinkdim=1800 maxerr=3.77E-06 time=77.994
After sweep 26 energy=-36.55876536663996  maxlinkdim=1900 maxerr=3.13E-06 time=88.110
After sweep 27 energy=-36.55878106543499  maxlinkdim=2000 maxerr=2.61E-06 time=96.044
After sweep 28 energy=-36.558781079448885  maxlinkdim=2000 maxerr=2.62E-06 time=98.576
After sweep 29 energy=-36.55878107824293  maxlinkdim=2000 maxerr=2.63E-06 time=97.334
After sweep 30 energy=-36.558781078506065  maxlinkdim=2000 maxerr=2.63E-06 time=99.236
J = 2.45
After sweep 1 energy=-30.29864263252557  maxlinkdim=10 maxerr=6.13E-03 time=2.888
After sweep 2 energy=-33.66699151551458  maxlinkdim=20 maxerr=5.86E-03 time=4.250
After sweep 3 energy=-35.62583710872952  maxlinkdim=40 maxerr=4.50E-03 time=4.108
After sweep 4 energy=-36.35808512918165  maxlinkdim=75 maxerr=2.90E-03 time=6.430
After sweep 5 energy=-36.8086486557028  maxlinkdim=100 maxerr=1.14E-03 time=6.298
After sweep 6 energy=-37.04732066657428  maxlinkdim=150 maxerr=5.93E-04 time=6.640
After sweep 7 energy=-37.117793150983324  maxlinkdim=200 maxerr=5.43E-04 time=7.664
After sweep 8 energy=-37.14505133996187  maxlinkdim=250 maxerr=3.72E-04 time=8.514
After sweep 9 energy=-37.15753264503966  maxlinkdim=300 maxerr=3.33E-04 time=9.038
After sweep 10 energy=-37.164462454517945  maxlinkdim=350 maxerr=2.76E-04 time=10.147
After sweep 11 energy=-37.16855900939334  maxlinkdim=400 maxerr=2.11E-04 time=11.409
