Site,LocalDensity
1,0.45155610853286066
2,0.4224884926194761
3,0.18133432210707565
4,0.06109954066708939
5,0.18133709570937442
6,0.4224884365645247
7,0.14143313029675653
8,0.1414353580109096
9,0.5145879843020685
10,0.5063714725511617
11,0.4686970262456021
12,0.4686945738048987
13,0.5063707075873644
14,0.22243097132106554
15,0.22243056305782058
16,0.5145859086155102
17,0.45908527807027205
18,0.4590840309260127
19,0.45908473113952225
20,0.45909040829048753
21,0.16906399786734183
22,0.16906683577724066
23,0.451555549877502
24,0.46869431552570007
25,0.5063703080108909
26,0.5063734338549459
27,0.46869804246175195
28,0.22243037462365026
29,0.2224314796659082
30,0.06110031292694735
31,0.1813388298432222
32,0.4224887363664389
33,0.4224901606795866
34,0.18133810627504862
35,0.1414369734698605
36,0.14143640235409558
