Site,LocalSpin
1,1.9987206334448615e-12
2,1.1693285228986383e-12
3,5.315359263846631e-12
4,6.755337099465135e-12
5,5.5232381168668354e-12
6,9.45605514793628e-13
7,1.4063316483570176e-13
8,1.69273145531653e-12
9,-6.3313235596936025e-12
10,2.076482649021605e-12
11,3.775376317715606e-12
12,1.3805588187272128e-12
13,2.1099507774638426e-12
14,-3.015071509517367e-13
15,-1.2597388681246519e-12
16,-2.56628568323983e-12
17,-2.41064113115641e-13
18,7.486507073994897e-13
19,8.420901508651019e-13
20,-9.803968617841385e-14
21,-8.525398133762616e-13
22,2.1361471619352201e-13
23,6.803602820015797e-13
24,-2.3666971160629657e-12
25,-3.1148243706535794e-12
26,-3.875554029559502e-12
27,-2.353565112389605e-12
28,-1.5487082600830812e-12
29,-1.7894322780490157e-12
30,-6.419821271808068e-13
31,-1.0854790492425019e-12
32,-2.188175911729025e-12
33,-2.0027927632592603e-12
34,-1.1168765565172656e-12
35,-7.36544722781951e-13
36,-8.95748752949288e-13
