Site,LocalSpin
1,6.649403250236219e-13
2,1.9914746934857064e-12
3,3.906233240244094e-12
4,8.852457205861877e-13
5,-2.9448756801164766e-12
6,-2.178124434287776e-12
7,2.703695665788597e-12
8,-2.1941340045475704e-12
9,2.6712836044724686e-12
10,1.798828932021831e-12
11,-1.5764540280821526e-12
12,8.823955224813128e-13
13,-1.4851175844654563e-12
14,1.351902327605993e-13
15,-9.312082355217299e-14
16,-1.059084541514223e-12
17,1.068384963831548e-12
18,6.098350990857426e-13
19,6.702087470828267e-13
20,3.3276766758794096e-12
21,-5.568028677016557e-13
22,1.4452069111576594e-12
23,1.1353765150268202e-14
24,1.3734447889947907e-12
25,2.7890341945668862e-14
26,-2.9282618810213407e-12
27,-3.0232248696322773e-12
28,8.809511280183369e-13
29,-1.964225257245999e-12
30,1.4886654869971164e-14
31,-2.0668178269105802e-12
32,-2.173360322321141e-12
33,-5.917258870391517e-13
34,9.024225965855931e-13
35,-1.5997689284397154e-12
36,4.636291350834654e-13
