Site,LocalDensity
1,0.38274620179341157
2,0.4270035791479715
3,0.294894023729195
4,0.12527027529544807
5,0.2949533344937117
6,0.4270600884785173
7,0.22865690847073694
8,0.22870611996063095
9,0.4380793292540935
10,0.43244992827023676
11,0.38936564228922743
12,0.38936590078821826
13,0.43236121499067715
14,0.20233730292739366
15,0.202279843759767
16,0.4380796225748228
17,0.4384914562765153
18,0.4384914017203432
19,0.43847132291846475
20,0.4384737793985242
21,0.22750171134622968
22,0.2275099800166572
23,0.3827465198194265
24,0.3893650351913026
25,0.43244915322748073
26,0.4323635547813335
27,0.38936770982282376
28,0.20233672471294226
29,0.20228087764574662
30,0.1252702893778725
31,0.29489226911856986
32,0.4270019865576503
33,0.42706050393524786
34,0.2949542575475091
35,0.22865576433809162
36,0.22870638602322185
