Site,LocalDensity
1,0.40985197718883737
2,0.4302502840595643
3,0.2369456594385146
4,0.09333503491129419
5,0.23694771784048896
6,0.43025010124931595
7,0.1810154073812159
8,0.18101700035388338
9,0.47169010626847113
10,0.47405701616570844
11,0.44351027597161563
12,0.44350907410156615
13,0.4740562516998057
14,0.22468295792885754
15,0.22468301109024358
16,0.4716889982725
17,0.43347190318475803
18,0.4334702822369221
19,0.43347134361696443
20,0.43347522340753436
21,0.17725873885912447
22,0.1772601819630414
23,0.4098512296644539
24,0.4435076863600225
25,0.4740568052357228
26,0.47405833907612305
27,0.44350981304158116
28,0.22468202023543418
29,0.2246824608913959
30,0.09333394996691463
31,0.23694540918475776
32,0.43024787406336185
33,0.43024904922635
34,0.23694543422906025
35,0.18101563468903611
36,0.18101574694555606
