Site,LocalDensity
1,0.4042805139050543
2,0.43347487628849896
3,0.26484715384072055
4,0.09999967522111974
5,0.26482226586266444
6,0.43345169971927017
7,0.20822451554630092
8,0.20820341134349168
9,0.46600587207030975
10,0.44625050359480856
11,0.39917014710527676
12,0.3991698081396059
13,0.4462838111537892
14,0.19297703965357169
15,0.1929964516188953
16,0.46600548360128624
17,0.45769923765184456
18,0.45769875478881183
19,0.4577092505999663
20,0.4577118097796653
21,0.22442757492521648
22,0.2244275174353485
23,0.4042805274997147
24,0.39917100314814963
25,0.4462510344794022
26,0.44628674627680004
27,0.3991722452607712
28,0.1929779261620486
29,0.19299814208493474
30,0.10000014481955519
31,0.26484717448393325
32,0.4334746826341029
33,0.4334518343463487
34,0.2648227560202652
35,0.2082243028277206
36,0.20820410611073303
