Site,LocalDensity
1,0.3456316549060612
2,0.3638172473958733
3,0.37292389037360235
4,0.23176283366208317
5,0.3735611743035018
6,0.36471082212469563
7,0.27801294119288966
8,0.2787425217268317
9,0.35298437190157
10,0.374675588427372
11,0.37844257392906316
12,0.37853587957144524
13,0.3731683079585001
14,0.26009103283546414
15,0.25797999559354756
16,0.3529963537123908
17,0.37788230321362565
18,0.37787200825655004
19,0.37773901848352703
20,0.37777415618397087
21,0.25884708608883805
22,0.2596918964900225
23,0.3455901072080327
24,0.3784741926455075
25,0.37471230168840935
26,0.3732242472571581
27,0.37857385220496864
28,0.26015410313300014
29,0.25805999580810846
30,0.2316169111716437
31,0.3728705042173858
32,0.363828551592751
33,0.36472431721131676
34,0.37350931725367614
35,0.2780432704023015
36,0.27877466987431077
