Site,LocalSpin
1,-0.021014962417679833
2,0.06030067165570234
3,0.03834333858239333
4,0.002794711502209373
5,0.03834399830807851
6,0.06030190891394421
7,0.037455376581059234
8,0.03745589163709811
9,-0.012722684415901605
10,0.021895520573704357
11,0.04269516975738547
12,0.04269513096731527
13,0.021894420202361285
14,0.020234793513510416
15,0.020234214248461543
16,-0.01272298128233249
17,0.03139115845410946
18,0.03139012327093219
19,0.031390735894670944
20,0.03139020916577076
21,0.026315691373400157
22,0.026315904062887516
23,-0.021014425054155846
24,0.04269418137415729
25,0.02189481406377745
26,0.021892930097893563
27,0.042693856779466785
28,0.02023417972059168
29,0.020233746400127525
30,0.002794580721620508
31,0.03834291715773607
32,0.06030015073861641
33,0.06030068843978545
34,0.0383434875176874
35,0.03745508336014007
36,0.03745546813347475
