Site,LocalDensity
1,0.4770709623351673
2,0.42716334353111235
3,0.1716375911523004
4,0.04561738700723578
5,0.17163658863361586
6,0.42716154690362024
7,0.1411159748906481
8,0.14111516901445173
9,0.5430193355958078
10,0.48220762094408687
11,0.439976232908828
12,0.43997370907494204
13,0.48220676863051226
14,0.1750933364581557
15,0.1750925830859372
16,0.5430165628711298
17,0.5180092791932858
18,0.5180085483673934
19,0.5180086630950379
20,0.5180155616420278
21,0.22388335589042205
22,0.22388646220627884
23,0.47706977671257844
24,0.43997498025003345
25,0.48220604764014596
26,0.4822113226242174
27,0.43997902902764513
28,0.17509406814273396
29,0.17509635465742213
30,0.045617816683846645
31,0.17163803967779812
32,0.42716154040342813
33,0.4271627932178804
34,0.17163845110867398
35,0.14111646393816074
36,0.14111673248342388
