Site,LocalDensity
1,0.46132121023033834
2,0.43113214586940396
3,0.19080700526219904
4,0.05458226176944172
5,0.19080598526440928
6,0.4311306101353783
7,0.15540681739726284
8,0.1554059954787324
9,0.5276089768789327
10,0.4753090905968865
11,0.43036428668917703
12,0.43036224489520447
13,0.47530856812145167
14,0.17816981056533207
15,0.17816924535586393
16,0.5276068467312475
17,0.5052173067119533
18,0.5052166744722322
19,0.5052169477091939
20,0.5052229502946106
21,0.2236704565670096
22,0.22367297484150425
23,0.4613205508346334
24,0.4303636525077246
25,0.4753081650478076
26,0.4753128223585007
27,0.43036704691239386
28,0.1781706250744476
29,0.1781726027326961
30,0.05458274496062431
31,0.19080745220900455
32,0.43113091229243217
33,0.4311319984291634
34,0.1908079903950268
35,0.1554073335113005
36,0.15540769089646583
