Site,LocalDensity
1,0.41264249343833675
2,0.43458523530453785
3,0.25353234868261987
4,0.09171896227613709
5,0.2535290018464436
6,0.4345820206856305
7,0.2003864511918105
8,0.20038366991215736
9,0.4758818883375053
10,0.4510589404906382
11,0.4033421353270675
12,0.4033412524934082
13,0.45106233601855755
14,0.1901871988075424
15,0.19018904984003276
16,0.47588126023762956
17,0.46485416194617446
18,0.4648536892584472
19,0.4648554888709539
20,0.46485859249206035
21,0.223858706816403
22,0.2238596034250979
23,0.4126425338216254
24,0.40334272645789704
25,0.4510594281601101
26,0.4510658097190976
27,0.4033443743276226
28,0.19018812161243337
29,0.19019129502304236
30,0.09171950786896035
31,0.2535324156738226
32,0.43458489601106304
33,0.4345827629051221
34,0.25353022755926036
35,0.2003866248496559
36,0.20038478831107265
