Site,LocalDensity
1,0.3602189222614849
2,0.43818624530009265
3,0.3499404108695368
4,0.1518806867575202
5,0.349940642166978
6,0.4381862199662898
7,0.27579957323859144
8,0.2757997709051974
9,0.4046346274463949
10,0.42049409505721363
11,0.4258557792578637
12,0.42585541991006104
13,0.4204937039566327
14,0.24463914069933085
15,0.2446390767137233
16,0.36687695822988137
17,0.4296226593069341
18,0.42272252781071673
19,0.4227226859203564
20,0.42962310066796805
21,0.25067592567713604
22,0.25067646024449347
23,0.25044374831117305
24,0.3655450855577164
25,0.4382784081798589
26,0.4382792484273263
27,0.3655455001185069
28,0.2612417547564092
29,0.26124196751364737
30,0.1094901436841724
31,0.28387146864610774
32,0.3517521196917171
33,0.3517517320035708
34,0.2838712898785826
35,0.21960157074279368
36,0.2196013301240177
