Site,LocalSpin
1,-0.020283533048015626
2,0.060567286678211
3,0.03960014757401745
4,0.0025751170224387588
5,0.03960244151632695
6,0.06057082169851108
7,0.03896878770867322
8,0.03897053305301234
9,-0.01317437595103801
10,0.021231953420404497
11,0.04090394986183482
12,0.04090370684854843
13,0.021227624125319623
14,0.019704241367478788
15,0.019702557296558426
16,-0.013174607200825385
17,0.031219283052608515
18,0.03121842909322634
19,0.03121872901508076
20,0.031218287138267443
21,0.026495356422768637
22,0.026495685755567246
23,-0.02028302608620551
24,0.04090293828694157
25,0.02123127451986561
26,0.02122617711727664
27,0.04090255006739603
28,0.01970363612830229
29,0.0197021082557039
30,0.002575027880394275
31,0.039599751459473156
32,0.060566737867145344
33,0.060569717626712684
34,0.039602000677285434
35,0.03896853371274096
36,0.03897015003798954
