Site,LocalSpin
1,-0.023073604194425112
2,0.05952793171645726
3,0.034852486332666945
4,0.0030952206795421986
5,0.03485267139198638
6,0.05952866518986449
7,0.033497904273153606
8,0.0334980663607421
9,-0.011318247739114507
10,0.023643310235533743
11,0.04764167363950084
12,0.047641905078471665
13,0.023642802228295217
14,0.021694696419520983
15,0.021694377320791245
16,-0.011318682951550058
17,0.03179639844132761
18,0.03179504603307445
19,0.03179594334408177
20,0.0317951833120154
21,0.02599298511640525
22,0.02599324158277268
23,-0.023072957292633253
24,0.04764082205589517
25,0.023642568706395955
26,0.02364129421791527
27,0.04764031079743043
28,0.021694089761034416
29,0.02169389855254946
30,0.0030951097023877213
31,0.03485216704874835
32,0.05952753267450543
33,0.05952737527080855
34,0.034852319867475515
35,0.03349771824055762
36,0.033497776585812614
