Site,LocalSpin
1,1.7145451725042449e-12
2,-6.337891149399422e-12
3,-1.1735160586334725e-11
4,-1.2296551336844416e-11
5,-1.227057594051612e-11
6,-6.867943713739777e-12
7,-5.097720995951356e-12
8,-4.438198099802617e-12
9,4.796724619656579e-12
10,-7.292083603616106e-14
11,-3.5539665421734437e-12
12,-6.0770378529709235e-12
13,1.2093278187358424e-12
14,-1.3998435048888763e-13
15,4.170088753474577e-13
16,4.766561734599145e-12
17,8.341358245466638e-14
18,1.2854296831937687e-12
19,6.085878329065153e-13
20,-9.330405371932304e-13
21,1.3923767466696851e-13
22,-3.6016545648664966e-13
23,-1.730371757389411e-12
24,4.546826240167667e-12
25,4.736189585694505e-12
26,4.757839955349397e-12
27,5.050016124491517e-12
28,2.9603335911245207e-12
29,3.231521820967753e-12
30,1.6337770247107966e-12
31,5.802527831433032e-12
32,6.738790081506352e-12
33,6.055589623493729e-12
34,3.2299244659070303e-12
35,3.633572609462732e-12
36,4.512980267268318e-12
