Site,LocalDensity
1,0.4215515441390564
2,0.43512490181096447
3,0.2416697746046496
4,0.0836246597882056
5,0.24167013053757466
6,0.4351251403456726
7,0.19208259534632027
8,0.19208297800463014
9,0.48599083475379123
10,0.455918400816791
11,0.40795854928551506
12,0.40795744075738544
13,0.4559166767517996
14,0.18753459791750923
15,0.18753352475599003
16,0.48598990286605687
17,0.4723700490152735
18,0.472369568616714
19,0.47236968380996225
20,0.4723732603636708
21,0.2235105277051246
22,0.22351165774465545
23,0.421551430733561
24,0.4079588306324942
25,0.45591863178620384
26,0.4559202704862044
27,0.4079607708212923
28,0.18753541149733335
29,0.18753589616221847
30,0.08362508381772155
31,0.24166951682815602
32,0.4351241235324591
33,0.43512579641315596
34,0.24167129900201728
35,0.19208257304647347
36,0.19208396550341827
