Site,LocalDensity
1,0.4309544849602783
2,0.4350596147784853
3,0.22934022429315784
4,0.07579179108102445
5,0.22933922177023516
6,0.4350584385284088
7,0.18335402889664182
8,0.1833532195928159
9,0.49628515308588167
10,0.4608094919518921
11,0.4130022251181165
12,0.4130009591776466
13,0.46080950278536276
14,0.18501508653884127
15,0.18501491324952918
16,0.49628392789099207
17,0.48022110061174644
18,0.4802205541551437
19,0.480221206690402
20,0.48022532710765864
21,0.22336025463274803
22,0.22336168256470543
23,0.430954340943944
24,0.4130024626123395
25,0.46080957664029537
26,0.4608133334437506
27,0.4130047447530064
28,0.18501601492498854
29,0.18501758780345529
30,0.07579221652516971
31,0.2293401240583681
32,0.4350587883658392
33,0.4350593162552281
34,0.22934059531307927
35,0.18335409886594897
36,0.18335439003286336
