Site,LocalDensity
1,0.46269159286990924
2,0.41843834157637944
3,0.16702268117128571
4,0.05395245849617024
5,0.16702543398410027
6,0.4184382321375917
7,0.13104844019020362
8,0.1310506669662537
9,0.5256411064521171
10,0.5148900312747088
11,0.47567913079599794
12,0.4756762974355952
13,0.5148890000175378
14,0.22205071337524782
15,0.22205006728954602
16,0.5256388346533578
17,0.4661207319085462
18,0.46611930602034446
19,0.4661201265234064
20,0.4661263069269739
21,0.1672039651429378
22,0.1672073895224567
23,0.4626907805734667
24,0.475675977250398
25,0.514888358315935
26,0.5148916761739746
27,0.47568013798141023
28,0.22204989928418678
29,0.22205112710585753
30,0.053953356707453146
31,0.16702759715666368
32,0.41843869242110165
33,0.4184402681438858
34,0.16702676794178137
35,0.13105258557571292
36,0.13105192063749888
