Site,LocalDensity
1,0.5606763506912729
2,0.38159031070876
3,0.07925548534857038
4,0.014186199318159646
5,0.07925544757456972
6,0.3815867852671884
7,0.06832752645204695
8,0.068327461940583
9,0.6253629921216325
10,0.5181907996797894
11,0.4978572576073465
12,0.49785113192046876
13,0.5181881258486666
14,0.15929709900310837
15,0.15929536344027526
16,0.6253566472716576
17,0.5876339026104903
18,0.5876329002381706
19,0.5876329852010549
20,0.5876450126847467
21,0.21546541426132848
22,0.21547209004029086
23,0.5606706959627943
24,0.4978511390317824
25,0.5181864878204578
26,0.5181962162444207
27,0.49786056545067386
28,0.15929775054032072
29,0.1593021678244982
30,0.014187001379772062
31,0.07925987797538864
32,0.38158815313292216
33,0.38159105185786585
34,0.0792593599204092
35,0.0683313258676133
36,0.06833091776087648
