Site,LocalDensity
1,0.44057598249925506
2,0.425706319363602
3,0.19569443934080374
4,0.06870824450397697
5,0.19569714961807233
6,0.42570626499083014
7,0.1517661193766468
8,0.15176827461760115
9,0.5035591938856081
10,0.4979465387113974
11,0.4619287973837625
12,0.4619266328438985
13,0.497945784407908
14,0.22283707619943094
15,0.22283678025748951
16,0.5035574557774608
17,0.452215038632074
18,0.45221375684723564
19,0.4522144147217698
20,0.4522196014107727
21,0.17096297362198357
22,0.17096524077904557
23,0.440575113756823
24,0.4619257586634533
25,0.4979455316133534
26,0.49794827790599366
27,0.46192894072915236
28,0.2228361576495471
29,0.22283702483983706
30,0.06870841332147509
31,0.19569729852150486
32,0.42570522839132796
33,0.4257065310339132
34,0.19569673467259135
35,0.15176865657009167
36,0.15176825254028675
