Site,LocalDensity
1,0.4170314891794088
2,0.4349305476351591
3,0.24766699694279143
4,0.08764382744891096
5,0.24766307183241223
6,0.43492673169107043
7,0.19629230034722162
8,0.1962890068021523
9,0.48090989815423213
10,0.4534805912540811
11,0.40559552397513055
12,0.40559459497661565
13,0.4534847365377857
14,0.18884242561815373
15,0.18884463610480734
16,0.48090913267841157
17,0.4685673135994549
18,0.46856679516275473
19,0.46856890303198817
20,0.4685722620325484
21,0.22365813853879568
22,0.22365920577510293
23,0.4170315073142631
24,0.4055961121081277
25,0.45348107763381695
26,0.45348838141294573
27,0.4055979176282758
28,0.18884343399581163
29,0.18884704459056928
30,0.08764439260908184
31,0.24766710974085623
32,0.4349301843526158
33,0.43492756546840966
34,0.24766442452355197
35,0.19629250414550747
36,0.19629021515714157
