Site,LocalSpin
1,-7.071565555349935e-13
2,3.308436857807351e-12
3,5.688675875845095e-12
4,6.463017621083367e-12
5,6.006421054971511e-12
6,3.546024488653621e-12
7,2.66794832753936e-12
8,2.2424111179031314e-12
9,-3.900439918524625e-12
10,7.901136342414183e-13
11,1.3750476451912519e-12
12,3.0117696531162252e-12
13,-2.146928468338416e-13
14,-1.8766346983334348e-13
15,-1.827785156300471e-13
16,-2.4576486679084297e-12
17,-9.055999861008774e-14
18,-1.0988654562969552e-12
19,-7.212990784082746e-13
20,5.282606280289193e-13
21,2.430260853669708e-14
22,2.249125543787912e-13
23,8.242487096500606e-13
24,-2.2676756306072576e-12
25,-2.375901119798734e-12
26,-2.389070481701415e-12
27,-2.568990159490525e-12
28,-1.4569821044085884e-12
29,-1.5647573040717016e-12
30,-6.04400863225335e-13
31,-2.1232650376399806e-12
32,-2.977423320914274e-12
33,-3.1326144748957535e-12
34,-2.136985033374117e-12
35,-1.7626872184095532e-12
36,-1.7798609808217236e-12
