Site,LocalSpin
1,-0.02445103225790171
2,0.05897271447996118
3,0.03256006037731999
4,0.0031252964664979016
5,0.03256007338607345
6,0.05897335077331637
7,0.031038510610573933
8,0.031038548642453624
9,-0.01033685810881822
10,0.024765059136043092
11,0.05083151763036408
12,0.050831923406083696
13,0.024764525440406675
14,0.022621645351304252
15,0.02262135585245262
16,-0.010337368071159092
17,0.03208477290818687
18,0.032083132733939264
19,0.03208419564032433
20,0.03208331402345708
21,0.025919912246639004
22,0.02592017141194495
23,-0.024450306834614056
24,0.050830776208821676
25,0.02476413875793458
26,0.02476291899981853
27,0.0508301566826744
28,0.02262099923178096
29,0.02262086851469631
30,0.0031252072557126343
31,0.032559753541397084
32,0.05897227937471992
33,0.058971935621769
34,0.032559801842408025
35,0.031038333154311516
36,0.0310383155691044
