Site,LocalDensity
1,0.5219908047707497
2,0.4089421617435975
3,0.1203244786640449
4,0.025938712451342882
5,0.12032402777113618
6,0.408939810543426
7,0.10153130415021339
8,0.10153093546969795
9,0.5855171459731334
10,0.500627717999292
11,0.4695913932775949
12,0.4695872367481644
13,0.5006259437104621
14,0.1669606807930118
15,0.16695934305090168
16,0.5855122394168115
17,0.5541051536221374
18,0.5541042468506973
19,0.5541039641350012
20,0.554113317272994
21,0.222386439485167
22,0.2223910903293555
23,0.5219874421830115
24,0.4695877339080555
25,0.5006243640602501
26,0.5006313133695783
27,0.4695937857325326
28,0.16696106510248537
29,0.1669640767999474
30,0.025939362160528577
31,0.12032696399226511
32,0.40894008355762396
33,0.4089419561230884
34,0.12032685349150872
35,0.10153347756418188
36,0.10153337372595435
